1	2
I ran out of breath.	Mir ging die Luft aus.
I rang the doorbell.	Ich klingelte an der Tür.
I rarely wear a tie.	Ich trage selten eine Krawatte.
I read Tom's letter.	Ich habe Toms Brief gelesen.
I read a book today.	Ich habe heute ein Buch gelesen.
I read it in a book.	Ich habe das in einem Buch gelesen.
I really don't know.	Ich weiß es wirklich nicht.
I really don't sing.	Ich singe wirklich nicht.
I really have to go.	Ich muss wirklich weg.
I really missed you.	Ich habe dich wirklich vermisst.
I really need a hug.	Ich brauche wirklich eine Umarmung.
I really need a job.	Ich brauche wirklich eine Arbeit.
I really want to go.	Ich will wirklich gehen.
I received my bonus.	Ich bekam meinen Bonus.
I recommend caution.	Ich rate zur Vorsicht.
I recovered quickly.	Ich habe mich schnell erholt.
I remember Tom well.	Ich erinnere mich gut an Tom.
I remember laughing.	Ich erinnere mich daran, gelacht zu haben.
I resumed whistling.	Ich pfiff weiter.
I retired last year.	Ich bin letztes Jahr in Rente gegangen.
I revised my theory.	Ich habe meine Theorie überarbeitet.
I revised my theory.	Ich überarbeitete meine Theorie.
I revised my theory.	Ich revidierte meine Theorie.
I revised my theory.	Ich habe meine Theorie revidiert.
I ruined everything.	Ich habe alles zunichte gemacht.
I said I'd be there.	Ich sagte, ich werde da sein.
I said I'll be fine.	Ich sagte, es wird mir gut gehen.
I said good morning.	Ich habe guten Morgen gesagt.
I said we'd get one.	Ich sagte, wir würden eins bekommen.
I saw Tom at church.	Ich habe Tom in der Kirche gesehen.
I saw Tom go inside.	Ich sah Tom hineingehen.
I saw Tom in Boston.	Ich habe Tom in Boston gesehen.
I saw Tom kiss Mary.	Ich sah Tom Maria küssen.
I saw Tom on Monday.	Ich habe Tom am Montag gesehen.
I saw Tom with Mary.	Ich habe Tom mit Maria gesehen.
I saw her last week.	Ich habe sie letzte Woche gesehen.
I saw her last week.	Ich sah sie letzte Woche.
I saw her last week.	Ich habe sie vorige Woche gesehen.
I saw her yesterday.	Gestern sah ich sie.
I saw her yesterday.	Ich habe sie gestern gesehen.
I saw one yesterday.	Ich habe gestern einen gesehen.
I saw one yesterday.	Ich habe gestern eine gesehen.
I saw one yesterday.	Ich habe gestern eins gesehen.
I saw the boat sink.	Ich sah das Boot untergehen.
I saw you yesterday.	Ich hab dich gestern gesehen.
I second the motion.	Ich unterstütze den Antrag.
I see how you study.	Ich sehe, wie du lernst.
I see what you mean.	Ich verstehe, was du meinst.
I see you are awake.	Ich sehe, dass du wach bist.
I see you are ready.	Ich sehe, du bist soweit.
I see you are ready.	Ich sehe, Sie sind soweit.
I see you are ready.	Ich sehe, ihr seid soweit.
I seldom drink beer.	Ich trinke selten Bier.
I sent you a letter.	Ich habe dir einen Brief gesandt.
I sent you a letter.	Ich habe dir einen Brief geschickt.
I shower once a day.	Ich dusche einmal täglich.
I simply don't know.	Ich weiß es einfach nicht.
I skipped breakfast.	Ich habe das Frühstück ausgelassen.
I slapped Tom again.	Ich gab Tom noch eine Ohrfeige.
I sleep standing up.	Ich schlafe im Stehen.
I slept like a baby.	Ich schlief wie ein Baby.
I slept on the boat.	Ich schlief auf dem Schiff.
I slept on the boat.	Ich habe auf dem Boot geschlafen.
I solved the puzzle.	Ich habe das Rätsel gelöst.
I speak French, too.	Ich spreche auch Französisch.
I stared at the man.	Ich starrte den Mann an.
I still can't dance.	Ich kann noch immer nicht tanzen.
I strongly disagree.	Ich bin da völlig anderer Meinung.
I studied in Boston.	Ich habe in Boston studiert.
I studied very hard.	Ich habe sehr fleißig studiert.
I study French here.	Ich studiere Französisch hier.
I study French, too.	Ich lerne auch Französisch.
I study art history.	Ich studiere Kunstgeschichte.
I study mathematics.	Ich studiere Mathematik.
I suppressed a yawn.	Ich unterdrückte ein Gähnen.
I suspect he is ill.	Ich fürchte, er ist krank.
I suspect he is ill.	Er ist krank, fürchte ich.
I talked to friends.	Ich habe mit Freunden gesprochen.
I tested everything.	Ich habe alles überprüft.
I tested everything.	Ich habe alles geprüft.
I think I can do it.	Ich denke, ich kann das machen.
I think I may vomit.	Ich glaube, ich muss mich übergeben.
I think I sat on it.	Ich glaube, ich habe mich daraufgesetzt.
I think I saw a rat.	Ich glaube, ich habe eine Ratte gesehen.
I think I'm in love.	Ich glaube, ich bin verliebt.
I think I've got it.	Ich glaube, ich hab's.
I think Tom is deaf.	Ich glaube, dass Tom taub ist.
I think Tom is deaf.	Ich glaube, Tom ist taub.
I think Tom is fine.	Ich denke, Tom geht es gut.
I think Tom is good.	Ich denke, Tom ist gut.
I think Tom is here.	Ich denke, Tom ist hier.
I think Tom is kind.	Ich finde Tom nett.
I think Tom is rich.	Ich denke, Tom ist reich.
I think Tom is sick.	Ich glaube, Tom ist krank.
I think Tom is sick.	Ich denke, Tom ist krank.
I think Tom is tall.	Ich halte Tom für groß.
I think Tom is ugly.	Ich finde Tom hässlich.
I think Tom laughed.	Ich glaube, Tom hat gelacht.
I think Tom laughed.	Ich glaube, dass Tom gelacht hat.
I think he is right.	Ich glaube, er hat Recht.
I think he is right.	Ich glaube, dass er Recht hat.
I think he is right.	Ich glaube, er hat recht.
I think he likes me.	Ich glaube, er mag mich.
I think it'd be fun.	Ich glaube, das würde Spaß machen.
I think it'll be OK.	Ich denke, das geht schon in Ordnung.
I think it's a wolf.	Ich denke mal, es ist ein Wolf.
I think it's doable.	Ich denke, es ist machbar.
I think it's simple.	Ich denke, es ist leicht.
I think it's simple.	Ich denke, es ist einfach.
I think she's forty.	Ich denke, dass sie vierzig ist.
I think they saw me.	Ich glaube, sie haben mich gesehen.
I think they saw us.	Ich glaube, sie haben uns gesehen.
I think we found it.	Ich glaube, wir haben es gefunden.
I think we'll be OK.	Ich denke, wir werden okay sein.
I think we're ready.	Ich glaube, wir sind so weit.
I think you like me.	Ich glaube, du magst mich.
I think you're cute.	Ich finde dich süß.
I think you're dumb.	Ich denke, dass du dumm bist.
I think you're nice.	Ich finde dich nett.
I think you're nice.	Ich finde, ihr seid nett.
I think you're nice.	Ich finde, dass Sie nett sind.
I think you're nuts.	Ich glaube, du hast einen Dachschaden.
I think you're nuts.	Ich glaube, du bist verrückt.
I thought about Tom.	Ich dachte an Tom.
I thought about you.	Ich habe an dich gedacht.
I thought about you.	Ich habe über dich nachgedacht.
I thought that, too.	Das dachte ich mir auch.
I threw my back out.	Ich habe mir das Kreuz verrissen.
I told Tom I'd wait.	Ich sagte Tom, dass ich warten würde.
I took a wrong turn.	Ich bin falsch abgebogen.
I took care of that.	Ich habe mich darum gekümmert.
I took my shirt off.	Ich zog das Hemd aus.
I took my shirt off.	Ich habe das Hemd ausgezogen.
I took my shoes off.	Ich zog meine Schuhe aus.
I took my shoes off.	Ich habe meine Schuhe ausgezogen.
I took off my shirt.	Ich zog das Hemd aus.
I took off my shirt.	Ich habe das Hemd ausgezogen.
I took off my shoes.	Ich zog die Schuhe aus.
I took off my shoes.	Ich habe die Schuhe ausgezogen.
I took the bus back.	Ich nahm den Bus zurück.
I tore up the paper.	Ich zerriss das Papier.
I tried not to look.	Ich versuchte, nicht hinzusehen.
I tried really hard.	Ich gab mir wirklich große Mühe.
I tried really hard.	Ich habe mir wirklich große Mühe gegeben.
I tried really hard.	Ich habe mich wirklich sehr angestrengt.
I tried to help her.	Ich versuchte, ihr zu helfen.
I tried to help her.	Ich versuchte, ihr behilflich zu sein.
I tried to help him.	Ich versuchte, ihm zu helfen.
I tried to help him.	Ich versuchte, ihm behilflich zu sein.
I tried to save you.	Ich habe versucht, dich zu retten.
I tried to save you.	Ich habe versucht, Sie zu retten.
I tried to save you.	Ich habe versucht, euch zu retten.
I tried to tell Tom.	Ich wollte es Tom ja sagen.
I tried to tell you.	Ich habe versucht, es dir zu sagen.
I tried to tell you.	Ich habe versucht, es Ihnen zu sagen.
I trimmed the hedge.	Ich trimmte die Hecke.
I trust your advice.	Ich vertraue deinem Rat.
I turned off the TV.	Ich habe den Fernseher ausgeschaltet.
I turned on the fan.	Ich habe den Ventilator angemacht.
I turned the TV off.	Ich habe den Fernseher ausgeschaltet.
I understand French.	Ich verstehe Französisch.
I used to be skinny.	Ich war mal dünn.
I used to eat pizza.	Ich habe sonst immer Pizza gegessen.
I used to live here.	Ich war hier einmal zu Hause.
I used to love Mary.	Ich habe Maria einmal geliebt.
I used to love that.	Sonst hat mir das immer sehr gefallen.
I usually eat a lot.	Ich esse gewöhnlich viel.
I usually eat alone.	Ich esse normalerweise allein.
I value your candor.	Ich schätze deine Freimütigkeit.
I value your candor.	Ich schätze eure Freimütigkeit.
I value your candor.	Ich schätze Ihre Freimütigkeit.
I want Tom to do it.	Ich möchte, dass Tom es macht.
I want Tom to leave.	Ich will, dass Tom geht.
I want a big family.	Ich will eine große Familie.
I want a cup of tea.	Ich hätte gern eine Tasse Tee.
I want a girlfriend.	Ich will eine Freundin haben.
I want a microscope.	Ich möchte ein Mikroskop haben.
I want an ice cream.	Ich will ein Eis.
I want another beer.	Ich möchte noch ein Bier.
I want another beer.	Ich möchte ein neues Bier.
I want him to leave.	Ich will, dass er geht.
I want it to happen.	Ich will, dass es geschehe!
I want more of that.	Ich will mehr davon.
I want my desk back.	Ich will meinen Schreibtisch wiederhaben!
I want my land back.	Ich will mein Land zurück.
I want my life back.	Ich will mein Leben zurück.
I want my money now.	Ich will mein Geld, und zwar jetzt!
I want orange juice.	Ich will Orangensaft.
I want to apologize.	Ich will mich entschuldigen.
I want to be famous.	Ich möchte berühmt sein.
I want to come home.	Ich möchte nach Hause kommen.
I want to come, too.	Ich möchte auch kommen!
I want to drink tea.	Ich möchte Tee trinken.
I want to eat pizza.	Ich will Pizza.
I want to eat pizza.	Ich möchte Pizza.
I want to eat pizza.	Ich will Pizza essen.
I want to eat pizza.	Ich möchte Pizza essen.
I want to eat steak.	Ich will Steak essen.
I want to get drunk.	Ich will mich betrinken.
I want to get drunk.	Ich will mich besaufen.
I want to go abroad.	Ich will ins Ausland gehen.
I want to go abroad.	Ich möchte ins Ausland gehen.
I want to go to bed.	Ich will ins Bett.
I want to hear this.	Ich will das hören.
I want to keep that.	Ich möchte das behalten.
I want to keep this.	Ich will das hier behalten.
I want to live here.	Ich will hier leben.
I want to look rich.	Ich möchte reich aussehen.
I want to look rich.	Ich möchte einen vermögenden Eindruck machen.
I want to marry her.	Ich will sie heiraten.
I want to marry you.	Ich will dich heiraten.
I want to play, too.	Ich will auch spielen.
I want to scare Tom.	Ich will Tom Angst machen.
I want to sleep now.	Ich möchte jetzt schlafen.
I want to start now.	Ich möchte jetzt anfangen.
I want to stay here.	Ich will hier bleiben.
I want to thank Tom.	Ich möchte Tom danken.
I want to thank you.	Ich möchte dir danken.
I want to use these.	Ich möchte diese benutzen.
I want to visit Tom.	Ich will Tom besuchen.
I want to visit you.	Ich will dich besuchen.
I want to visit you.	Ich will euch besuchen.
I want to visit you.	Ich will Sie besuchen.
I want what Tom has.	Ich will das, was Tom hat.
I want you out here.	Ich will dich hier draußen haben.
I want you to dance.	Ich will, dass du tanzt.
I want your opinion.	Ich möchte Ihre Meinung dazu.
I want your opinion.	Ich möchte deine Meinung wissen.
I wanted an apology.	Ich wollte eine Entschuldigung.
I wanted her to win.	Ich wollte, dass sie gewinnt.
I wanted to be free.	Ich wollte frei sein.
I wanted to give up.	Ich wollte aufgeben.
I wanted to go home.	Ich wollte nach Hause gehen.
I wanted to hit Tom.	Ich hätte Tom am liebsten eine runtergehauen.
I wanted to say yes.	Ich wollte ja sagen.
I wanted to sell it.	Ich wollte es verkaufen.
I was Tom's teacher.	Ich war Toms Lehrer.
I was Tom's teacher.	Ich war Toms Lehrerin.
I was a quiet child.	Ich war ein ruhiges Kind.
I was afraid of Tom.	Ich fürchtete mich vor Tom.
I was already tired.	Ich war schon müde.
I was arrested, too.	Ich bin auch verhaftet worden.
I was aware of that.	Ich war mir dessen bewusst.
I was born in Kyoto.	Ich wurde in Kyoto geboren.
I was flabbergasted.	Ich habe Bauklötze gestaunt.
I was happy for Tom.	Ich freute mich für Tom.
I was in a bad mood.	Ich war schlechter Laune.
I was in a bad mood.	Ich hatte schlechte Laune.
I was in great pain.	Ich hatte große Schmerzen.
I was in great pain.	Ich hatte starke Schmerzen.
I was in the shower.	Ich war in der Dusche.
I was just confused.	Ich war einfach verwirrt.
I was lying earlier.	Ich habe vorhin gelogen.
I was making a cake.	Ich war gerade dabei einen Kuchen zu backen.
I was ready for Tom.	Ich war bereit für Tom.
I was really hungry.	Ich hatte wirklich Hunger.
I was really scared.	Ich hatte wirklich Angst.
I was really scared.	Mir war wirklich angst und bange.
I was scared of Tom.	Ich hatte Angst vor Tom.
I was taking a bath.	Ich badete.
I was taking a bath.	Ich nahm ein Bad.
I was there as well.	Ich war auch da.
I was there as well.	Ich war auch dort.
I was too ambitious.	Ich war zu ehrgeizig.
I was very confused.	Ich war sehr verwirrt.
I was your age once.	Ich war einmal in deinem Alter.
I washed my T-shirt.	Ich habe mein T-Shirt gewaschen.
I wasn't alone then.	Ich war damals nicht allein.
I wasn't badly hurt.	Ich war nicht schwer verletzt.
I wasn't even there.	Ich war dort nicht einmal.
I wasn't in a hurry.	Ich hatte es nicht eilig.
I wasn't mad at Tom.	Ich war Tom nicht böse.
I watched the movie.	Ich habe den Film gesehen.
I watched the movie.	Ich habe mir den Film angesehen.
I went into details.	Ich nannte Einzelheiten.
I went to Australia.	Ich ging nach Australien.
I went to a concert.	Ich besuchte ein Konzert.
I went to bed early.	Ich bin früh zu Bett gegangen.
I went to visit Tom.	Ich habe Tom besucht.
I will be back soon.	Ich werde bald zurück sein.
I will be back soon.	Ich komme bald zurück.
I will be back soon.	Bin gleich zurück.
I will be back soon.	Ich bin bald wieder da.
I will be back soon.	Ich komme bald wieder zurück.
I will be back soon.	Ich bin bald zurück.
I will be back soon.	Bin gleich wieder da!
I will be back soon.	Ich komme bald wieder.
I will do it gladly.	Das werde ich mit Freuden tun.
I will do it gladly.	Das mache ich doch gerne.
I will do it myself.	Ich mache es selbst.
I will go if I must.	Ich werde gehen, wenn ich muss.
I will go on a trip.	Ich werde verreisen.
I will hit the sack.	Ich hau mich aufs Ohr.
I will hit the sack.	Ich gehe schlafen.
I will miss you all.	Ich werde euch alle vermissen.
I will not help you.	Ich werde dir nicht helfen.
I will see you home.	Ich werde Sie nach Hause begleiten.
I will stay at home.	Ich werde zu Hause bleiben.
I will study German.	Ich werde Deutsch studieren.
I will study German.	Ich werde Deutsch lernen.
I will wait outside.	Ich warte draußen.
I wish I could help.	Ich wünschte, ich könnte helfen.
I wish I could help.	Ich wollte, ich könnte helfen.
I wish I could swim.	Ich wünschte, ich könnte schwimmen.
I wish I understood.	Schön wär’s, wenn ich’s kapierte.
I wish I was faster.	Schön wär’s, wenn ich schneller wäre.
I wish I were there.	Schön wär’s, wenn ich dort wäre.
I wish I were wrong.	Schön wär’s, wenn ich Unrecht hätte.
I wish I were young.	Ich wünschte, ich wäre jung.
I wish Tom was here.	Ich wünschte, Tom wäre hier.
I wish Tom was here.	Ich wollte, Tom wäre hier.
I wish he were here.	Ich wünschte, er wäre hier.
I wish he were here.	Schön wär’s, wenn er hier wäre.
